,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
594,2024-09-01 14:18:16.516,0 days 02:10:32.597000,81,300.73416666666617,0 days 00:01:16.363000,10416,259,7,100,False,0,car,5307.258333333334,0.9245961319373152,OnTrack,-1213,-4846,1847
595,2024-09-01 14:18:16.529,0 days 02:10:32.610000,81,302.1674999999993,0 days 00:01:16.376000,10514,261,7,100,False,0,pos,5308.202226863715,0.924760570947504,OnTrack,-1216,-4840,1848
596,2024-09-01 14:18:16.809,0 days 02:10:32.890000,81,303.60083333333233,0 days 00:01:16.656000,10613,263,7,100,False,0,pos,5328.8628688317485,0.9283599340173224,OnTrack,-1295,-4652,1849
597,2024-09-01 14:18:16.876,0 days 02:10:32.957000,81,305.03416666666544,0 days 00:01:16.723000,10712,266,7,100,False,0,car,5333.8583333333345,0.9292302114497186,OnTrack,-1311,-4608,1849
598,2024-09-01 14:18:16.969,0 days 02:10:33.050000,81,306.14527777777676,0 days 00:01:16.816000,10781,268,7,100,False,0,pos,5340.811544573771,0.9304415548239564,OnTrack,-1334,-4540,1850
599,2024-09-01 14:18:17.076,0 days 02:10:33.157000,81,307.25638888888807,0 days 00:01:16.923000,10851,270,7,100,False,0,car,5348.8583333333345,0.931843414182277,OnTrack,-1365,-4429,1850
600,2024-09-01 14:18:17.249,0 days 02:10:33.330000,81,309.3119444444437,0 days 00:01:17.096000,10908,273,7,100,False,0,pos,5362.0239983808215,0.9341370509741465,OnTrack,-1412,-4249,1852
601,2024-09-01 14:18:17.476,0 days 02:10:33.557000,81,311.3674999999994,0 days 00:01:17.323000,10966,276,7,100,False,0,car,5379.525000000001,0.9371859619910629,OnTrack,-1431,-4162,1852
602,2024-09-01 14:18:17.529,0 days 02:10:33.610000,81,312.96749999999975,0 days 00:01:17.376000,11146,278,7,100,False,0,pos,5383.634646463435,0.937901917948936,OnTrack,-1436,-4129,1853
603,2024-09-01 14:18:17.796,0 days 02:10:33.877000,81,314.5675000000001,0 days 00:01:17.643000,11327,281,7,100,False,0,car,5404.502777777779,0.9415374284672046,OnTrack,-1475,-3819,1854
604,2024-09-01 14:18:17.849,0 days 02:10:33.930000,81,314.5675000000001,0 days 00:01:17.696000,11408,283,7,100,False,0,pos,5408.689482124251,0.9422668089497788,OnTrack,-1481,-3770,1855
605,2024-09-01 14:18:18.169,0 days 02:10:34.250000,81,314.5675000000001,0 days 00:01:18.016000,11489,285,7,100,False,0,pos,5434.272621281099,0.9467237375599188,OnTrack,-1490,-3628,1855
606,2024-09-01 14:18:18.276,0 days 02:10:34.357000,,314.5675000000001,0 days 00:01:18.123000,11571,288,7,100,False,0,car,5442.902777777779,0.948227227462554,OnTrack,-1492,-3549,1855
607,2024-09-01 14:18:18.489,0 days 02:10:34.570000,,314.5675000000001,0 days 00:01:18.336000,11607,290,7,100,False,0,pos,5460.166156324752,0.9512347413286965,OnTrack,-1498,-3339,1857
608,2024-09-01 14:18:18.596,0 days 02:10:34.677000,,314.5675000000001,0 days 00:01:18.443000,11644,292,7,100,False,0,car,5468.8583333333345,0.9527490360427437,OnTrack,-1499,-3230,1857
609,2024-09-01 14:18:18.756,0 days 02:10:34.837000,,314.5675000000001,0 days 00:01:18.603000,11644,293,8,100,False,0,car,5481.880555555556,0.95501768315575,OnTrack,-1498,-3068,1858
610,2024-09-01 14:18:18.870,0 days 02:10:34.951000,,314.5675000000001,0 days 00:01:18.717000,11099,295,8,100,False,0,pos,5491.236845687651,0.9566476753517366,OnTrack,-1498,-2963,1859
611,2024-09-01 14:18:19.036,0 days 02:10:35.117000,,314.5675000000001,0 days 00:01:18.883000,10554,297,8,100,False,0,car,5504.980555555557,0.9590420153638899,OnTrack,-1496,-2827,1859
612,2024-09-01 14:18:19.250,0 days 02:10:35.331000,,314.5675000000001,0 days 00:01:19.097000,10644,299,8,100,False,0,pos,5522.872578852907,0.9621590476419989,OnTrack,-1493,-2664,1861
613,2024-09-01 14:18:19.436,0 days 02:10:35.517000,,314.5675000000001,0 days 00:01:19.283000,10734,302,8,100,False,0,car,5538.536111111112,0.9648878466619093,OnTrack,-1488,-2506,1861
614,2024-09-01 14:18:19.716,0 days 02:10:35.797000,,314.5675000000001,0 days 00:01:19.563000,10780,305,8,99,False,0,car,5562.258333333335,0.9690205783908072,OnTrack,-1480,-2289,1862
615,2024-09-01 14:18:19.750,0 days 02:10:35.831000,,314.5675000000001,0 days 00:01:19.597000,10827,306,8,99,False,0,pos,5565.156372701788,0.9695254560172543,OnTrack,-1480,-2271,1863
616,2024-09-01 14:18:20.110,0 days 02:10:36.191000,,314.5675000000001,0 days 00:01:19.957000,10874,307,8,99,False,0,pos,5596.0736305735745,0.9749116602008382,OnTrack,-1470,-2050,1864
617,2024-09-01 14:18:20.116,0 days 02:10:36.197000,,314.5675000000001,0 days 00:01:19.963000,10921,309,8,99,False,0,car,5596.591666666668,0.975001909089774,OnTrack,-1469,-2040,1864
618,2024-09-01 14:18:20.250,0 days 02:10:36.331000,,314.5675000000001,0 days 00:01:20.097000,10969,310,8,99,False,0,pos,5608.182106129245,0.9770211202947845,OnTrack,-1456,-1809,1866
619,2024-09-01 14:18:20.475,0 days 02:10:36.556000,,314.5675000000001,0 days 00:01:20.322000,11017,312,8,100,False,0,car,5627.705000000002,0.9804222722688184,OnTrack,-1448,-1675,1867
620,2024-09-01 14:18:20.630,0 days 02:10:36.711000,,314.5675000000001,0 days 00:01:20.477000,11053,312,8,99,False,0,pos,5641.173380618332,0.9827686462044822,OnTrack,-1443,-1602,1868
621,2024-09-01 14:18:20.675,0 days 02:10:36.756000,,314.5675000000001,0 days 00:01:20.522000,11089,313,8,99,False,0,car,5645.09388888889,0.9834516517328583,OnTrack,-1440,-1559,1868
622,2024-09-01 14:18:20.915,0 days 02:10:36.996000,,314.5675000000001,0 days 00:01:20.762000,11149,315,8,100,False,0,car,5666.09388888889,0.98711013555844,OnTrack,-1416,-1226,1869
623,2024-09-01 14:18:20.990,0 days 02:10:37.071000,,314.5675000000001,0 days 00:01:20.837000,11133,315,8,100,False,0,pos,5672.6703002234135,0.9882558352964267,OnTrack,-1411,-1145,1870
624,2024-09-01 14:18:21.195,0 days 02:10:37.276000,,314.5675000000001,0 days 00:01:21.042000,11118,316,8,100,False,0,car,5690.671666666668,0.99139191662838,OnTrack,-1402,-1026,1869
625,2024-09-01 14:18:21.270,0 days 02:10:37.351000,,314.5675000000001,0 days 00:01:21.117000,11178,316,8,100,False,0,pos,5697.270454585771,0.9925415146698316,OnTrack,-1399,-988,1870
626,2024-09-01 14:18:21.395,0 days 02:10:37.476000,,314.5675000000001,0 days 00:01:21.242000,11238,317,8,100,False,0,car,5708.282777777779,0.9944600102069763,OnTrack,-1392,-905,1870
627,2024-09-01 14:18:21.570,0 days 02:10:37.651000,,314.5675000000001,0 days 00:01:21.417000,11244,317,8,99,False,0,pos,5723.725478312477,0.9971503373559996,OnTrack,-1381,-763,1871
628,2024-09-01 14:18:21.585,0 days 02:10:37.666000,,314.5675000000001,0 days 00:01:21.432000,11247,317,8,99,False,0,interpolation,5725.050517287399,0.9973811770540004,OnTrack,-1380,-750,1871
